Productcat,Date,Sales
ProdCat102,22-06-2013,213
ProdCat102,25-06-2013,125
ProdCat102,26-06-2013,181
ProdCat102,27-06-2013,233
ProdCat102,28-06-2013,186
ProdCat102,29-06-2013,174
ProdCat102,02-07-2013,137
ProdCat102,03-07-2013,142
ProdCat102,04-07-2013,140
ProdCat102,05-07-2013,124
ProdCat102,06-07-2013,124
ProdCat102,09-07-2013,68
ProdCat102,10-07-2013,90
ProdCat102,11-07-2013,150
ProdCat102,12-07-2013,221
ProdCat102,13-07-2013,208
ProdCat102,16-07-2013,75
ProdCat102,17-07-2013,135
ProdCat102,18-07-2013,164
ProdCat102,19-07-2013,133
ProdCat102,20-07-2013,130
ProdCat102,23-07-2013,73
ProdCat102,24-07-2013,90
ProdCat102,25-07-2013,124
ProdCat102,26-07-2013,105
ProdCat102,27-07-2013,77
ProdCat102,30-07-2013,78
ProdCat102,31-07-2013,109
ProdCat102,01-08-2013,183
ProdCat102,02-08-2013,166
ProdCat102,03-08-2013,172
ProdCat102,06-08-2013,143
ProdCat102,07-08-2013,112
ProdCat102,08-08-2013,100
ProdCat102,09-08-2013,85
ProdCat102,10-08-2013,87
ProdCat102,13-08-2013,36
ProdCat102,14-08-2013,42
ProdCat102,15-08-2013,78
ProdCat102,16-08-2013,100
ProdCat102,17-08-2013,74
ProdCat102,20-08-2013,31
ProdCat102,21-08-2013,23
ProdCat102,22-08-2013,26
ProdCat102,23-08-2013,52
ProdCat102,24-08-2013,51
ProdCat102,27-08-2013,60
ProdCat102,28-08-2013,109
ProdCat102,29-08-2013,53
ProdCat102,30-08-2013,69
ProdCat102,31-08-2013,39
ProdCat102,04-09-2013,34
ProdCat102,05-09-2013,44
ProdCat102,06-09-2013,60
ProdCat102,07-09-2013,96
ProdCat102,10-09-2013,65
ProdCat102,11-09-2013,75
ProdCat102,12-09-2013,51
ProdCat102,13-09-2013,52
ProdCat102,14-09-2013,104
ProdCat102,17-09-2013,52
ProdCat102,18-09-2013,134
ProdCat102,19-09-2013,73
ProdCat102,20-09-2013,73
ProdCat102,21-09-2013,57
ProdCat102,24-09-2013,52
ProdCat102,25-09-2013,96
ProdCat102,26-09-2013,99
ProdCat102,27-09-2013,73
ProdCat102,28-09-2013,86
ProdCat102,01-10-2013,69
ProdCat102,02-10-2013,104
ProdCat102,03-10-2013,94
ProdCat102,04-10-2013,56
ProdCat102,05-10-2013,68
ProdCat102,09-10-2013,70
ProdCat102,10-10-2013,75
ProdCat102,11-10-2013,83
ProdCat102,12-10-2013,86
ProdCat102,15-10-2013,36
ProdCat102,16-10-2013,79
ProdCat102,17-10-2013,51
ProdCat102,18-10-2013,55
ProdCat102,19-10-2013,73
ProdCat102,22-10-2013,34
ProdCat102,23-10-2013,65
ProdCat102,24-10-2013,94
ProdCat102,25-10-2013,88
ProdCat102,26-10-2013,51
ProdCat102,29-10-2013,42
ProdCat102,30-10-2013,85
ProdCat102,31-10-2013,108
ProdCat102,01-11-2013,87
ProdCat102,02-11-2013,95
ProdCat102,05-11-2013,49
ProdCat102,06-11-2013,65
ProdCat102,07-11-2013,78
ProdCat102,08-11-2013,103
ProdCat102,09-11-2013,113
ProdCat102,13-11-2013,57
ProdCat102,14-11-2013,95
ProdCat102,15-11-2013,104
ProdCat102,16-11-2013,100
ProdCat102,19-11-2013,44
ProdCat102,20-11-2013,86
ProdCat102,21-11-2013,159
ProdCat102,23-11-2013,120
ProdCat102,26-11-2013,38
ProdCat102,27-11-2013,35
ProdCat102,28-11-2013,92
ProdCat102,29-11-2013,101
ProdCat102,30-11-2013,133
ProdCat102,03-12-2013,69
ProdCat102,04-12-2013,88
ProdCat102,05-12-2013,101
ProdCat102,06-12-2013,86
ProdCat102,07-12-2013,62
ProdCat102,10-12-2013,94
ProdCat102,12-12-2013,101
ProdCat102,13-12-2013,125
ProdCat102,14-12-2013,163
ProdCat102,17-12-2013,39
ProdCat102,18-12-2013,62
ProdCat102,19-12-2013,86
ProdCat102,20-12-2013,112
ProdCat102,21-12-2013,173
ProdCat102,24-12-2013,60
ProdCat102,26-12-2013,70
ProdCat102,27-12-2013,26
ProdCat102,28-12-2013,14
ProdCat102,31-12-2013,16
ProdCat102,02-01-2014,17
ProdCat102,03-01-2014,99
ProdCat102,04-01-2014,47
ProdCat102,07-01-2014,39
ProdCat102,08-01-2014,38
ProdCat102,09-01-2014,52
ProdCat102,10-01-2014,68
ProdCat102,11-01-2014,65
ProdCat102,14-01-2014,62
ProdCat102,15-01-2014,92
ProdCat102,16-01-2014,122
ProdCat102,17-01-2014,87
ProdCat102,18-01-2014,91
ProdCat102,22-01-2014,40
ProdCat102,23-01-2014,47
ProdCat102,24-01-2014,87
ProdCat102,25-01-2014,61
ProdCat102,28-01-2014,78
ProdCat102,29-01-2014,70
ProdCat102,30-01-2014,105
ProdCat102,31-01-2014,150
ProdCat103,13-06-2013,164
ProdCat103,14-06-2013,179
ProdCat103,15-06-2013,164
ProdCat103,18-06-2013,315
ProdCat103,19-06-2013,273
ProdCat103,20-06-2013,230
ProdCat103,21-06-2013,144
ProdCat103,22-06-2013,129
ProdCat103,25-06-2013,234
ProdCat103,26-06-2013,195
ProdCat103,27-06-2013,122
ProdCat103,28-06-2013,121
ProdCat103,29-06-2013,113
ProdCat103,02-07-2013,243
ProdCat103,03-07-2013,129
ProdCat103,04-07-2013,113
ProdCat103,05-07-2013,168
ProdCat103,06-07-2013,195
ProdCat103,09-07-2013,186
ProdCat103,10-07-2013,182
ProdCat103,11-07-2013,153
ProdCat103,12-07-2013,118
ProdCat103,13-07-2013,105
ProdCat103,16-07-2013,246
ProdCat103,17-07-2013,196
ProdCat103,18-07-2013,116
ProdCat103,19-07-2013,109
ProdCat103,20-07-2013,103
ProdCat103,23-07-2013,146
ProdCat103,24-07-2013,195
ProdCat103,25-07-2013,207
ProdCat103,26-07-2013,174
ProdCat103,27-07-2013,202
ProdCat103,30-07-2013,189
ProdCat103,31-07-2013,78
ProdCat103,01-08-2013,55
ProdCat103,02-08-2013,68
ProdCat103,03-08-2013,48
ProdCat103,06-08-2013,144
ProdCat103,07-08-2013,85
ProdCat103,08-08-2013,49
ProdCat103,09-08-2013,39
ProdCat103,10-08-2013,40
ProdCat103,13-08-2013,90
ProdCat103,14-08-2013,52
ProdCat103,15-08-2013,34
ProdCat103,16-08-2013,34
ProdCat103,17-08-2013,42
ProdCat103,20-08-2013,65
ProdCat103,21-08-2013,59
ProdCat103,22-08-2013,44
ProdCat103,23-08-2013,55
ProdCat103,24-08-2013,42
ProdCat103,27-08-2013,52
ProdCat103,28-08-2013,26
ProdCat103,29-08-2013,33
ProdCat103,30-08-2013,25
ProdCat103,31-08-2013,18
ProdCat103,03-09-2013,60
ProdCat103,04-09-2013,35
ProdCat103,05-09-2013,27
ProdCat103,06-09-2013,21
ProdCat103,07-09-2013,26
ProdCat103,10-09-2013,68
ProdCat103,11-09-2013,118
ProdCat103,12-09-2013,108
ProdCat103,13-09-2013,107
ProdCat103,14-09-2013,103
ProdCat103,17-09-2013,160
ProdCat103,18-09-2013,127
ProdCat103,19-09-2013,51
ProdCat103,20-09-2013,53
ProdCat103,21-09-2013,36
ProdCat103,24-09-2013,72
ProdCat103,25-09-2013,61
ProdCat103,26-09-2013,38
ProdCat103,27-09-2013,38
ProdCat103,28-09-2013,40
ProdCat103,01-10-2013,92
ProdCat103,02-10-2013,81
ProdCat103,03-10-2013,43
ProdCat103,04-10-2013,56
ProdCat103,05-10-2013,51
ProdCat103,08-10-2013,114
ProdCat103,09-10-2013,62
ProdCat103,10-10-2013,44
ProdCat103,11-10-2013,25
ProdCat103,12-10-2013,36
ProdCat103,15-10-2013,88
ProdCat103,16-10-2013,74
ProdCat103,17-10-2013,142
ProdCat103,18-10-2013,99
ProdCat103,19-10-2013,109
ProdCat103,22-10-2013,134
ProdCat103,23-10-2013,86
ProdCat103,24-10-2013,30
ProdCat103,25-10-2013,29
ProdCat103,26-10-2013,27
ProdCat103,29-10-2013,46
ProdCat103,30-10-2013,39
ProdCat103,31-10-2013,35
ProdCat103,01-11-2013,46
ProdCat103,02-11-2013,46
ProdCat103,05-11-2013,94
ProdCat103,06-11-2013,66
ProdCat103,07-11-2013,43
ProdCat103,08-11-2013,59
ProdCat103,09-11-2013,53
ProdCat103,12-11-2013,169
ProdCat103,13-11-2013,96
ProdCat103,14-11-2013,73
ProdCat103,15-11-2013,46
ProdCat103,16-11-2013,49
ProdCat103,19-11-2013,122
ProdCat103,20-11-2013,92
ProdCat103,21-11-2013,53
ProdCat103,23-11-2013,68
ProdCat103,26-11-2013,96
ProdCat103,27-11-2013,74
ProdCat103,28-11-2013,65
ProdCat103,29-11-2013,78
ProdCat103,30-11-2013,64
ProdCat103,03-12-2013,199
ProdCat103,04-12-2013,125
ProdCat103,05-12-2013,95
ProdCat103,06-12-2013,96
ProdCat103,07-12-2013,122
ProdCat103,10-12-2013,146
ProdCat103,12-12-2013,85
ProdCat103,13-12-2013,86
ProdCat103,14-12-2013,73
ProdCat103,17-12-2013,187
ProdCat103,18-12-2013,156
ProdCat103,19-12-2013,114
ProdCat103,20-12-2013,99
ProdCat103,21-12-2013,56
ProdCat103,24-12-2013,187
ProdCat103,25-12-2013,59
ProdCat103,26-12-2013,139
ProdCat103,27-12-2013,238
ProdCat103,28-12-2013,122
ProdCat103,31-12-2013,172
ProdCat103,02-01-2014,211
ProdCat103,03-01-2014,191
ProdCat103,04-01-2014,182
ProdCat103,07-01-2014,194
ProdCat103,08-01-2014,157
ProdCat103,09-01-2014,150
ProdCat103,10-01-2014,165
ProdCat103,11-01-2014,146
ProdCat103,14-01-2014,165
ProdCat103,15-01-2014,143
ProdCat103,16-01-2014,36
ProdCat103,17-01-2014,36
ProdCat103,18-01-2014,142
ProdCat103,21-01-2014,226
ProdCat103,22-01-2014,191
ProdCat103,23-01-2014,168
ProdCat103,24-01-2014,107
ProdCat103,25-01-2014,114
ProdCat103,28-01-2014,198
ProdCat103,29-01-2014,87
ProdCat103,30-01-2014,64
ProdCat103,31-01-2014,65
ProdCat104,13-06-2013,603
ProdCat104,14-06-2013,203
ProdCat104,15-06-2013,261
ProdCat104,18-06-2013,179
ProdCat104,19-06-2013,144
ProdCat104,20-06-2013,181
ProdCat104,21-06-2013,139
ProdCat104,22-06-2013,134
ProdCat104,25-06-2013,198
ProdCat104,26-06-2013,555
ProdCat104,27-06-2013,189
ProdCat104,28-06-2013,199
ProdCat104,29-06-2013,146
ProdCat104,02-07-2013,62
ProdCat104,03-07-2013,70
ProdCat104,04-07-2013,156
ProdCat104,05-07-2013,195
ProdCat104,06-07-2013,286
ProdCat104,09-07-2013,20
ProdCat104,10-07-2013,55
ProdCat104,11-07-2013,48
ProdCat104,12-07-2013,91
ProdCat104,13-07-2013,135
ProdCat104,16-07-2013,33
ProdCat104,17-07-2013,48
ProdCat104,18-07-2013,81
ProdCat104,19-07-2013,90
ProdCat104,20-07-2013,131
ProdCat104,23-07-2013,46
ProdCat104,24-07-2013,101
ProdCat104,25-07-2013,118
ProdCat104,26-07-2013,118
ProdCat104,27-07-2013,169
ProdCat104,30-07-2013,52
ProdCat104,31-07-2013,81
ProdCat104,01-08-2013,121
ProdCat104,02-08-2013,104
ProdCat104,03-08-2013,169
ProdCat104,06-08-2013,57
ProdCat104,07-08-2013,163
ProdCat104,08-08-2013,230
ProdCat104,09-08-2013,143
ProdCat104,10-08-2013,199
ProdCat104,13-08-2013,62
ProdCat104,14-08-2013,125
ProdCat104,15-08-2013,163
ProdCat104,16-08-2013,148
ProdCat104,17-08-2013,169
ProdCat104,20-08-2013,34
ProdCat104,21-08-2013,94
ProdCat104,22-08-2013,159
ProdCat104,23-08-2013,131
ProdCat104,24-08-2013,138
ProdCat104,27-08-2013,65
ProdCat104,28-08-2013,90
ProdCat104,29-08-2013,107
ProdCat104,30-08-2013,107
ProdCat104,31-08-2013,152
ProdCat104,03-09-2013,29
ProdCat104,04-09-2013,83
ProdCat104,05-09-2013,118
ProdCat104,06-09-2013,185
ProdCat104,07-09-2013,200
ProdCat104,10-09-2013,72
ProdCat104,11-09-2013,147
ProdCat104,12-09-2013,287
ProdCat104,13-09-2013,217
ProdCat104,14-09-2013,278
ProdCat104,17-09-2013,78
ProdCat104,18-09-2013,104
ProdCat104,19-09-2013,161
ProdCat104,20-09-2013,165
ProdCat104,21-09-2013,176
ProdCat104,24-09-2013,72
ProdCat104,25-09-2013,148
ProdCat104,26-09-2013,196
ProdCat104,27-09-2013,124
ProdCat104,28-09-2013,216
ProdCat104,01-10-2013,118
ProdCat104,02-10-2013,177
ProdCat104,03-10-2013,514
ProdCat104,04-10-2013,205
ProdCat104,05-10-2013,163
ProdCat104,08-10-2013,8
ProdCat104,09-10-2013,153
ProdCat104,10-10-2013,159
ProdCat104,11-10-2013,198
ProdCat104,12-10-2013,367
ProdCat104,15-10-2013,153
ProdCat104,16-10-2013,259
ProdCat104,17-10-2013,285
ProdCat104,18-10-2013,165
ProdCat104,19-10-2013,235
ProdCat104,22-10-2013,412
ProdCat104,23-10-2013,254
ProdCat104,24-10-2013,269
ProdCat104,25-10-2013,140
ProdCat104,26-10-2013,137
ProdCat104,29-10-2013,98
ProdCat104,30-10-2013,151
ProdCat104,31-10-2013,692
ProdCat104,01-11-2013,636
ProdCat104,02-11-2013,698
ProdCat104,05-11-2013,95
ProdCat104,06-11-2013,176
ProdCat104,07-11-2013,234
ProdCat104,08-11-2013,365
ProdCat104,09-11-2013,361
ProdCat104,12-11-2013,23
ProdCat104,13-11-2013,96
ProdCat104,14-11-2013,308
ProdCat104,15-11-2013,200
ProdCat104,16-11-2013,155
ProdCat104,19-11-2013,112
ProdCat104,20-11-2013,116
ProdCat104,21-11-2013,185
ProdCat104,23-11-2013,260
ProdCat104,26-11-2013,103
ProdCat104,27-11-2013,144
ProdCat104,28-11-2013,204
ProdCat104,29-11-2013,254
ProdCat104,30-11-2013,343
ProdCat104,03-12-2013,137
ProdCat104,04-12-2013,296
ProdCat104,05-12-2013,372
ProdCat104,06-12-2013,295
ProdCat104,07-12-2013,278
ProdCat104,10-12-2013,75
ProdCat104,12-12-2013,230
ProdCat104,13-12-2013,364
ProdCat104,14-12-2013,394
ProdCat104,17-12-2013,95
ProdCat104,18-12-2013,169
ProdCat104,19-12-2013,183
ProdCat104,20-12-2013,178
ProdCat104,21-12-2013,277
ProdCat104,24-12-2013,109
ProdCat104,25-12-2013,118
ProdCat104,26-12-2013,118
ProdCat104,27-12-2013,55
ProdCat104,28-12-2013,62
ProdCat104,31-12-2013,81
ProdCat104,02-01-2014,68
ProdCat104,03-01-2014,205
ProdCat104,04-01-2014,346
ProdCat104,07-01-2014,117
ProdCat104,08-01-2014,182
ProdCat104,09-01-2014,283
ProdCat104,10-01-2014,377
ProdCat104,11-01-2014,342
ProdCat104,14-01-2014,350
ProdCat104,15-01-2014,148
ProdCat104,16-01-2014,215
ProdCat104,17-01-2014,165
ProdCat104,18-01-2014,173
ProdCat104,21-01-2014,22
ProdCat104,22-01-2014,127
ProdCat104,23-01-2014,135
ProdCat104,24-01-2014,512
ProdCat104,25-01-2014,428
ProdCat104,28-01-2014,190
ProdCat104,29-01-2014,129
ProdCat104,30-01-2014,161
ProdCat104,31-01-2014,144
ProdCat105,13-06-2013,261
ProdCat105,14-06-2013,250
ProdCat105,15-06-2013,270
ProdCat105,18-06-2013,441
ProdCat105,19-06-2013,332
ProdCat105,20-06-2013,281
ProdCat105,21-06-2013,308
ProdCat105,22-06-2013,313
ProdCat105,25-06-2013,559
ProdCat105,26-06-2013,329
ProdCat105,27-06-2013,242
ProdCat105,28-06-2013,230
ProdCat105,29-06-2013,566
ProdCat105,02-07-2013,255
ProdCat105,03-07-2013,174
ProdCat105,04-07-2013,130
ProdCat105,05-07-2013,155
ProdCat105,06-07-2013,138
ProdCat105,09-07-2013,235
ProdCat105,10-07-2013,213
ProdCat105,11-07-2013,185
ProdCat105,12-07-2013,146
ProdCat105,13-07-2013,143
ProdCat105,16-07-2013,203
ProdCat105,17-07-2013,155
ProdCat105,18-07-2013,114
ProdCat105,19-07-2013,114
ProdCat105,20-07-2013,121
ProdCat105,23-07-2013,218
ProdCat105,24-07-2013,166
ProdCat105,25-07-2013,179
ProdCat105,26-07-2013,146
ProdCat105,27-07-2013,103
ProdCat105,30-07-2013,168
ProdCat105,31-07-2013,125
ProdCat105,01-08-2013,96
ProdCat105,02-08-2013,83
ProdCat105,03-08-2013,62
ProdCat105,06-08-2013,125
ProdCat105,07-08-2013,116
ProdCat105,08-08-2013,87
ProdCat105,09-08-2013,153
ProdCat105,10-08-2013,104
ProdCat105,13-08-2013,259
ProdCat105,14-08-2013,107
ProdCat105,15-08-2013,98
ProdCat105,16-08-2013,101
ProdCat105,17-08-2013,109
ProdCat105,20-08-2013,202
ProdCat105,21-08-2013,142
ProdCat105,22-08-2013,114
ProdCat105,23-08-2013,77
ProdCat105,24-08-2013,68
ProdCat105,27-08-2013,185
ProdCat105,28-08-2013,159
ProdCat105,29-08-2013,134
ProdCat105,30-08-2013,116
ProdCat105,31-08-2013,79
ProdCat105,03-09-2013,174
ProdCat105,04-09-2013,130
ProdCat105,05-09-2013,64
ProdCat105,06-09-2013,53
ProdCat105,07-09-2013,72
ProdCat105,10-09-2013,205
ProdCat105,11-09-2013,134
ProdCat105,12-09-2013,88
ProdCat105,13-09-2013,108
ProdCat105,14-09-2013,99
ProdCat105,17-09-2013,194
ProdCat105,18-09-2013,169
ProdCat105,19-09-2013,159
ProdCat105,20-09-2013,112
ProdCat105,21-09-2013,120
ProdCat105,24-09-2013,217
ProdCat105,25-09-2013,144
ProdCat105,26-09-2013,137
ProdCat105,27-09-2013,124
ProdCat105,28-09-2013,153
ProdCat105,01-10-2013,287
ProdCat105,02-10-2013,226
ProdCat105,03-10-2013,151
ProdCat105,04-10-2013,228
ProdCat105,05-10-2013,177
ProdCat105,08-10-2013,335
ProdCat105,09-10-2013,335
ProdCat105,10-10-2013,187
ProdCat105,11-10-2013,186
ProdCat105,12-10-2013,215
ProdCat105,15-10-2013,411
ProdCat105,16-10-2013,337
ProdCat105,17-10-2013,269
ProdCat105,18-10-2013,334
ProdCat105,19-10-2013,322
ProdCat105,22-10-2013,430
ProdCat105,23-10-2013,309
ProdCat105,24-10-2013,243
ProdCat105,25-10-2013,376
ProdCat105,26-10-2013,385
ProdCat105,29-10-2013,482
ProdCat105,30-10-2013,408
ProdCat105,31-10-2013,365
ProdCat105,01-11-2013,412
ProdCat105,02-11-2013,252
ProdCat105,05-11-2013,640
ProdCat105,06-11-2013,438
ProdCat105,07-11-2013,319
ProdCat105,08-11-2013,361
ProdCat105,09-11-2013,348
ProdCat105,12-11-2013,488
ProdCat105,13-11-2013,446
ProdCat105,14-11-2013,393
ProdCat105,15-11-2013,196
ProdCat105,16-11-2013,242
ProdCat105,19-11-2013,283
ProdCat105,20-11-2013,254
ProdCat105,21-11-2013,225
ProdCat105,23-11-2013,270
ProdCat105,26-11-2013,849
ProdCat105,27-11-2013,491
ProdCat105,28-11-2013,364
ProdCat105,29-11-2013,241
ProdCat105,30-11-2013,205
ProdCat105,03-12-2013,413
ProdCat105,04-12-2013,364
ProdCat105,05-12-2013,267
ProdCat105,06-12-2013,328
ProdCat105,07-12-2013,338
ProdCat105,10-12-2013,504
ProdCat105,12-12-2013,348
ProdCat105,13-12-2013,350
ProdCat105,14-12-2013,332
ProdCat105,17-12-2013,638
ProdCat105,18-12-2013,371
ProdCat105,19-12-2013,328
ProdCat105,20-12-2013,321
ProdCat105,21-12-2013,243
ProdCat105,24-12-2013,399
ProdCat105,25-12-2013,399
ProdCat105,26-12-2013,306
ProdCat105,27-12-2013,325
ProdCat105,28-12-2013,182
ProdCat105,31-12-2013,196
ProdCat105,02-01-2014,152
ProdCat105,03-01-2014,131
ProdCat105,04-01-2014,134
ProdCat105,07-01-2014,566
ProdCat105,08-01-2014,484
ProdCat105,09-01-2014,165
ProdCat105,10-01-2014,157
ProdCat105,11-01-2014,209
ProdCat105,14-01-2014,478
ProdCat105,15-01-2014,393
ProdCat105,16-01-2014,421
ProdCat105,17-01-2014,419
ProdCat105,18-01-2014,342
ProdCat105,21-01-2014,390
ProdCat105,22-01-2014,365
ProdCat105,23-01-2014,298
ProdCat105,24-01-2014,211
ProdCat105,25-01-2014,207
ProdCat105,28-01-2014,670
ProdCat105,29-01-2014,265
ProdCat105,30-01-2014,198
ProdCat105,31-01-2014,216
ProdCat106,13-06-2013,10
ProdCat106,14-06-2013,10
ProdCat106,15-06-2013,13
ProdCat106,18-06-2013,16
ProdCat106,19-06-2013,13
ProdCat106,20-06-2013,9
ProdCat106,21-06-2013,12
ProdCat106,22-06-2013,12
ProdCat106,25-06-2013,20
ProdCat106,26-06-2013,18
ProdCat106,27-06-2013,17
ProdCat106,28-06-2013,20
ProdCat106,29-06-2013,18
ProdCat106,02-07-2013,25
ProdCat106,03-07-2013,26
ProdCat106,04-07-2013,22
ProdCat106,05-07-2013,25
ProdCat106,06-07-2013,23
ProdCat106,09-07-2013,21
ProdCat106,10-07-2013,18
ProdCat106,11-07-2013,29
ProdCat106,12-07-2013,27
ProdCat106,13-07-2013,29
ProdCat106,16-07-2013,34
ProdCat106,17-07-2013,35
ProdCat106,18-07-2013,43
ProdCat106,19-07-2013,49
ProdCat106,20-07-2013,49
ProdCat106,23-07-2013,52
ProdCat106,24-07-2013,35
ProdCat106,25-07-2013,39
ProdCat106,26-07-2013,40
ProdCat106,27-07-2013,53
ProdCat106,30-07-2013,49
ProdCat106,31-07-2013,38
ProdCat106,01-08-2013,46
ProdCat106,02-08-2013,44
ProdCat106,03-08-2013,57
ProdCat106,06-08-2013,57
ProdCat106,07-08-2013,46
ProdCat106,08-08-2013,51
ProdCat106,09-08-2013,46
ProdCat106,10-08-2013,43
ProdCat106,13-08-2013,43
ProdCat106,14-08-2013,35
ProdCat106,15-08-2013,38
ProdCat106,16-08-2013,23
ProdCat106,17-08-2013,22
ProdCat106,20-08-2013,22
ProdCat106,21-08-2013,20
ProdCat106,22-08-2013,14
ProdCat106,23-08-2013,14
ProdCat106,24-08-2013,20
ProdCat106,27-08-2013,21
ProdCat106,28-08-2013,23
ProdCat106,29-08-2013,18
ProdCat106,30-08-2013,18
ProdCat106,31-08-2013,20
ProdCat106,03-09-2013,20
ProdCat106,04-09-2013,21
ProdCat106,05-09-2013,21
ProdCat106,06-09-2013,23
ProdCat106,07-09-2013,21
ProdCat106,10-09-2013,23
ProdCat106,11-09-2013,25
ProdCat106,12-09-2013,25
ProdCat106,13-09-2013,26
ProdCat106,14-09-2013,26
ProdCat106,17-09-2013,25
ProdCat106,18-09-2013,27
ProdCat106,19-09-2013,31
ProdCat106,20-09-2013,31
ProdCat106,21-09-2013,34
ProdCat106,24-09-2013,34
ProdCat106,25-09-2013,27
ProdCat106,26-09-2013,27
ProdCat106,27-09-2013,26
ProdCat106,28-09-2013,26
ProdCat106,01-10-2013,25
ProdCat106,02-10-2013,26
ProdCat106,03-10-2013,25
ProdCat106,04-10-2013,22
ProdCat106,05-10-2013,22
ProdCat106,08-10-2013,25
ProdCat106,09-10-2013,25
ProdCat106,10-10-2013,25
ProdCat106,11-10-2013,25
ProdCat106,12-10-2013,22
ProdCat106,15-10-2013,22
ProdCat106,16-10-2013,22
ProdCat106,17-10-2013,27
ProdCat106,18-10-2013,29
ProdCat106,19-10-2013,31
ProdCat106,22-10-2013,22
ProdCat106,23-10-2013,23
ProdCat106,24-10-2013,23
ProdCat106,25-10-2013,25
ProdCat106,26-10-2013,27
ProdCat106,29-10-2013,29
ProdCat106,30-10-2013,25
ProdCat106,31-10-2013,26
ProdCat106,01-11-2013,43
ProdCat106,02-11-2013,25
ProdCat106,05-11-2013,25
ProdCat106,06-11-2013,30
ProdCat106,07-11-2013,27
ProdCat106,08-11-2013,31
ProdCat106,09-11-2013,34
ProdCat106,12-11-2013,36
ProdCat106,13-11-2013,27
ProdCat106,14-11-2013,109
ProdCat106,15-11-2013,105
ProdCat106,16-11-2013,35
ProdCat106,19-11-2013,34
ProdCat106,20-11-2013,33
ProdCat106,21-11-2013,34
ProdCat106,23-11-2013,38
ProdCat106,26-11-2013,42
ProdCat106,27-11-2013,39
ProdCat106,28-11-2013,39
ProdCat106,29-11-2013,38
ProdCat106,30-11-2013,40
ProdCat106,03-12-2013,46
ProdCat106,04-12-2013,44
ProdCat106,05-12-2013,48
ProdCat106,06-12-2013,52
ProdCat106,07-12-2013,56
ProdCat106,10-12-2013,57
ProdCat106,12-12-2013,51
ProdCat106,13-12-2013,51
ProdCat106,14-12-2013,59
ProdCat106,17-12-2013,53
ProdCat106,18-12-2013,43
ProdCat106,19-12-2013,38
ProdCat106,20-12-2013,42
ProdCat106,21-12-2013,43
ProdCat106,24-12-2013,43
ProdCat106,25-12-2013,43
ProdCat106,26-12-2013,51
ProdCat106,27-12-2013,48
ProdCat106,28-12-2013,51
ProdCat106,31-12-2013,62
ProdCat106,02-01-2014,57
ProdCat106,03-01-2014,61
ProdCat106,04-01-2014,68
ProdCat106,07-01-2014,65
ProdCat106,08-01-2014,65
ProdCat106,09-01-2014,57
ProdCat106,10-01-2014,55
ProdCat106,11-01-2014,66
ProdCat106,14-01-2014,60
ProdCat106,15-01-2014,52
ProdCat106,16-01-2014,51
ProdCat106,17-01-2014,36
ProdCat106,18-01-2014,44
ProdCat106,21-01-2014,39
ProdCat106,22-01-2014,39
ProdCat106,23-01-2014,40
ProdCat106,24-01-2014,33
ProdCat106,25-01-2014,27
ProdCat106,28-01-2014,60
ProdCat106,29-01-2014,29
ProdCat106,30-01-2014,23
ProdCat106,31-01-2014,21
ProdCat107,13-06-2013,82
ProdCat107,14-06-2013,82
ProdCat107,15-06-2013,26
ProdCat107,18-06-2013,26
ProdCat107,19-06-2013,26
ProdCat107,20-06-2013,26
ProdCat107,21-06-2013,26
ProdCat107,22-06-2013,26
ProdCat107,25-06-2013,26
ProdCat107,26-06-2013,26
ProdCat107,27-06-2013,26
ProdCat107,28-06-2013,75
ProdCat107,29-06-2013,73
ProdCat107,02-07-2013,60
ProdCat107,03-07-2013,61
ProdCat107,04-07-2013,61
ProdCat107,05-07-2013,61
ProdCat107,06-07-2013,56
ProdCat107,09-07-2013,56
ProdCat107,10-07-2013,64
ProdCat107,11-07-2013,64
ProdCat107,12-07-2013,64
ProdCat107,13-07-2013,64
ProdCat107,16-07-2013,64
ProdCat107,17-07-2013,64
ProdCat107,18-07-2013,64
ProdCat107,19-07-2013,62
ProdCat107,20-07-2013,62
ProdCat107,23-07-2013,62
ProdCat107,24-07-2013,62
ProdCat107,25-07-2013,62
ProdCat107,26-07-2013,62
ProdCat107,27-07-2013,62
ProdCat107,30-07-2013,62
ProdCat107,31-07-2013,62
ProdCat107,01-08-2013,62
ProdCat107,02-08-2013,62
ProdCat107,03-08-2013,62
ProdCat107,06-08-2013,62
ProdCat107,07-08-2013,66
ProdCat107,08-08-2013,61
ProdCat107,09-08-2013,61
ProdCat107,10-08-2013,61
ProdCat107,13-08-2013,69
ProdCat107,14-08-2013,69
ProdCat107,15-08-2013,69
ProdCat107,16-08-2013,70
ProdCat107,17-08-2013,70
ProdCat107,20-08-2013,70
ProdCat107,21-08-2013,70
ProdCat107,22-08-2013,70
ProdCat107,23-08-2013,70
ProdCat107,24-08-2013,70
ProdCat107,27-08-2013,70
ProdCat107,28-08-2013,68
ProdCat107,29-08-2013,68
ProdCat107,30-08-2013,68
ProdCat107,31-08-2013,68
ProdCat107,03-09-2013,68
ProdCat107,04-09-2013,68
ProdCat107,05-09-2013,68
ProdCat107,06-09-2013,65
ProdCat107,07-09-2013,65
ProdCat107,10-09-2013,65
ProdCat107,11-09-2013,62
ProdCat107,12-09-2013,62
